URL,Source,Brand,Product_ID,Product_Title,Image_URL_1,Image_URL_2,Image_URL_3,Image_URL_4
https://www.ebay.com/itm/305664736852,ebay,Brother,ebay_Brother_021,"SATO CG412DT Direct Thermal 4"" Wide Label Printer similar to Brother QL-1110NWB | eBay",https://i.ebayimg.com/images/g/O1MAAOSw~BxmjQdK/s-l400.jpg,https://i.ebayimg.com/images/g/O1MAAOSw~BxmjQdK/s-l500.webp,https://i.ebayimg.com/thumbs/images/g/hvsAAOSwRCJnfT7l/s-l96.jpg,https://i.ebayimg.com/thumbs/images/g/4owAAOSwxjdnXFgY/s-l96.jpg
https://www.ebay.com/itm/226999574694,ebay,Brother,ebay_Brother_022,"Brother HL-5250DN Duplex Workgroup Network Laser Printer Total Page Count 73,353 12502614449| eBay",https://i.ebayimg.com/images/g/u9AAAeSwRg9o2uLp/s-l400.jpg,https://i.ebayimg.com/images/g/u9AAAeSwRg9o2uLp/s-l500.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/PVoAAOSwxdBl6zCk/s-l100.jpg
https://www.ebay.com/itm/177468685578,ebay,Brother,ebay_Brother_023,Brother HL-L2340DW Wireless Mono Laser Printer | Duplex | USB | Wi-Fi | Compact 823019509711| eBay,https://i.ebayimg.com/images/g/DdIAAeSwHgZo42Ar/s-l400.jpg,https://i.ebayimg.com/images/g/DdIAAeSwHgZo42Ar/s-l1600.webp,https://i.ebayimg.com/images/g/1tIAAOSweM5kSqsu/s-l200.jpg,https://i.ebayimg.com/images/g/aTsAAOSwsz5kwL3Y/s-l100.jpg
https://www.ebay.com/itm/304679674263,ebay,Brother,ebay_Brother_024,Brother P-Touch QL-1050 Direct Thermal Label Printer Autocutter USB Serial | eBay,https://i.ebayimg.com/images/g/eFsAAOSwQlRjXA4j/s-l400.jpg,https://i.ebayimg.com/images/g/eFsAAOSwQlRjXA4j/s-l1600.webp,https://i.ebayimg.com/thumbs/images/g/efcAAOSwiQVkXSU3/s-l96.jpg,https://i.ebayimg.com/thumbs/images/g/fbYAAeSwVplo2ts7/s-l96.jpg
https://www.ebay.com/itm/176931517545,ebay,Brother,ebay_Brother_025,Brother HL-L5200DW | Monochrome Laser Printer | Wireless | Duplex | Fast Printer 12502641773| eBay,https://i.ebayimg.com/images/g/oHAAAeSwWytn2Iq-/s-l400.jpg,https://i.ebayimg.com/images/g/oHAAAeSwWytn2Iq-/s-l960.webp,https://i.ebayimg.com/images/g/6qYAAOSw70lk4siz/s-l200.jpg,https://i.ebayimg.com/images/g/g88AAOSw1VZnvuAf/s-l100.jpg
https://www.ebay.com/itm/277517759305,ebay,Brother,ebay_Brother_026,(USED) Brother HL-L2390DW Wireless Monochrome All-In-One Laser Printer 12502649670| eBay,https://i.ebayimg.com/images/g/-oMAAeSwFx1pHaGw/s-l400.jpg,https://i.ebayimg.com/images/g/-oMAAeSwFx1pHaGw/s-l1600.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/BAEAAOSwLhdl6yR-/s-l100.jpg
https://www.ebay.com/itm/395263176445,ebay,Brother,ebay_Brother_027,Brother PJ-773 PocketJet Mobile Wi-Fi Thermal Printer | Portable | A4 | 300 x 300 DPI | Black & White | 8 ppm | Bluetooth | China,https://i.ebayimg.com/images/g/HGYAAOSwiP9oCJmt/s-l400.jpg,https://i.ebayimg.com/images/g/HGYAAOSwiP9oCJmt/s-l1600.webp,https://i.ebayimg.com/images/g/SGEAAOSw9HBmTZEg/s-l200.jpg,https://i.ebayimg.com/images/g/oIQAAOSwXChm3CJn/s-l100.jpg
https://www.ebay.com/itm/177437235747,ebay,Brother,ebay_Brother_028,Brother HL-L9310CDW Color Laser Printer | Wireless | Duplex | + Toner & Drum  12502646440| eBay,https://i.ebayimg.com/images/g/vR8AAeSwwKRoeINi/s-l400.jpg,https://i.ebayimg.com/images/g/vR8AAeSwwKRoeINi/s-l1600.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/UqUAAOSwbjpeKzbu/s-l100.jpg
https://www.ebay.com/itm/305280607547,ebay,Brother,ebay_Brother_029,Brother QL-820NWB Thermal Barcode Printer Wireless BT USB LAN FULLY TESTED | eBay,https://i.ebayimg.com/images/g/uF0AAOSwkN5lXdrW/s-l400.jpg,https://i.ebayimg.com/images/g/uF0AAOSwkN5lXdrW/s-l1600.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/OlQAAOSwx~Zl4gW-/s-l100.jpg
https://ebay.com/itm/123456,ebay,Brother,ebay_Brother_030,We looked everywhere.,http://i.ebayimg.com/00/s/MTUwMFgxMjAw/z/8ScAAOSw-ANlzRIW/$_1.PNG?set_id=2,,,
https://www.amazon.sg/Canon-imageCLASS-MF643Cdw-All-One/dp/B07XT6PJ4G/ref=sr_1_9,amazon,Canon,amazon_Canon_031,"Canon imageCLASS MF643Cdw - A4 Duplex All-in-One Laser Color Printer, 2-sided printing. Print, Scan and Copy with ADF. Ethernet, USB 2.0 and Wi-Fi. Apple Airprint™ and Mopria™ Service. White color",https://m.media-amazon.com/images/I/71OY-mtogAL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71OY-mtogAL._AC_SX569_.jpg,https://m.media-amazon.com/images/I/71OY-mtogAL._AC_SY355_.jpg,https://m.media-amazon.com/images/I/71OY-mtogAL._AC_SX522_.jpg
https://www.amazon.sg/Canon-Wireless-Portable-Printer-50-Sheet/dp/B0F1Z1VLV6/ref=sr_1_4,amazon,Canon,amazon_Canon_032,"Canon PIXMA TR160 Wireless Portable Printer, 50-Sheet Paper Tray and 1.44"" Display",https://m.media-amazon.com/images/I/71s1EKnnDmL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71s1EKnnDmL._AC_SY355_.jpg,https://m.media-amazon.com/images/I/71s1EKnnDmL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/71s1EKnnDmL._AC_SX425_.jpg
https://www.amazon.sg/Canon-PIXMA-E410-All-One/dp/B0711TGQ7P/ref=sr_1_6,amazon,Canon,amazon_Canon_033,"Canon PIXMA E410 - A4 All-in-One Inkjet Color Printer. Print, Scan and Copy. Black Color",https://m.media-amazon.com/images/I/71BuAOWk99L._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71BuAOWk99L._AC_SX466_.jpg,https://m.media-amazon.com/images/I/71BuAOWk99L._AC_SX569_.jpg,https://m.media-amazon.com/images/I/71BuAOWk99L._AC_SY450_.jpg
https://www.amazon.sg/Canon-PIXMA-E470-All-One/dp/B0B3Q57S9W/ref=sr_1_5,amazon,Canon,amazon_Canon_034,"Canon PIXMA E470 - A4 Wi-Fi All-in-One Inkjet Color Printer. Print, Scan and Copy. Wi-Fi, Wireless PictBridge, Direct Wireless. Black color",https://m.media-amazon.com/images/I/71hFrmYyo4L._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71hFrmYyo4L._AC_SX679_.jpg,https://m.media-amazon.com/images/I/71hFrmYyo4L._AC_SX466_.jpg,https://m.media-amazon.com/images/I/71hFrmYyo4L._AC_SX425_.jpg
https://www.amazon.sg/Canon-TS4320-Wireless-Printer-Printing/dp/B0FMBGXC2C/ref=sr_1_2,amazon,Canon,amazon_Canon_035,"Canon PIXMA TS4320 Wireless Color Inkjet Printer for Duplex Printing, White – Cost Efficient Home Printer with Copier/Scanner, Compact Design, Easy Setup, 1 Year Limited Warranty",https://m.media-amazon.com/images/I/61Tb3hWQtmL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61Tb3hWQtmL._AC_SX679_.jpg,https://m.media-amazon.com/images/I/61Tb3hWQtmL._AC_SX466_.jpg,https://m.media-amazon.com/images/I/61Tb3hWQtmL._AC_SX425_.jpg
https://www.amazon.sg/Canon-PIXMA-G3770-Refillable-Printer/dp/B0BPX1GNSM/ref=sr_1_7,amazon,Canon,amazon_Canon_036,"Canon PIXMA G3770 - A4 Wi-Fi Refillable Ink Tank Printer. Print, Scan and Copy. USB 2.0. Wi-Fi & Wi-Fi Direct, Apple Airprint and Mopria Print Service. Black color, Large",https://m.media-amazon.com/images/I/61JdLHmhcVL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61JdLHmhcVL._AC_SX569_.jpg,https://m.media-amazon.com/images/I/61JdLHmhcVL._AC_SY355_.jpg,https://m.media-amazon.com/images/I/61JdLHmhcVL._AC_SY450_.jpg
https://www.amazon.sg/Canon-Printing-Postcard-Wireless-Sublimation/dp/B0BBMX16RG/ref=sr_1_10,amazon,Canon,amazon_Canon_037,"Canon SELPHY CP1500 Mini Photo Printer (Printing up to Postcard Size 10 x 15 cm, USB-C, WLAN, Wireless, Thermal Sublimation, SELPHY App, Color Stable 100 Years) Pink [without ribbon/paper, without",https://m.media-amazon.com/images/I/61sHUIzxPEL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61sHUIzxPEL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/61sHUIzxPEL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/61sHUIzxPEL._AC_SX569_.jpg
https://www.amazon.sg/Canon-PIXMA-MG3670-All-One/dp/B071Z9N5SW/ref=sr_1_3,amazon,Canon,amazon_Canon_038,"Canon PIXMA MG3670 - A4 Duplex All-in-One Inkjet Color Printer. Print, Scan and Copy. Wi-Fi & Wi-Fi Direct, Apple Airprint™ and Mopria™ Print Service. Black Color",https://m.media-amazon.com/images/I/71oOt0qhPtL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71oOt0qhPtL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/71oOt0qhPtL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/71oOt0qhPtL._AC_SX569_.jpg
https://www.amazon.sg/Canon-TR7120-Wireless-Printer-Printing/dp/B0FMB4JBJ8/ref=sr_1_1,amazon,Canon,amazon_Canon_039,"Canon PIXMA TR7120 Wireless Color Inkjet Printer for Duplex Printing, White – Home Printer with Copier/Scanner, Auto Document Feeder, Compact Design, Intuitive Control Panel",https://m.media-amazon.com/images/I/6122bFjcGpL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/6122bFjcGpL._AC_SY450_.jpg,https://m.media-amazon.com/images/I/6122bFjcGpL._AC_SX679_.jpg,https://m.media-amazon.com/images/I/6122bFjcGpL._AC_SY355_.jpg
https://www.amazon.sg/TS702a-Compact-Connected-Inkjet-Printer/dp/B09TG8F4YS/ref=sr_1_8,amazon,Canon,amazon_Canon_040,PIXMA TS702a Compact Connected Inkjet Printer,https://m.media-amazon.com/images/I/81olQzwjKCL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/81olQzwjKCL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/81olQzwjKCL._AC_SY450_.jpg,https://m.media-amazon.com/images/I/81olQzwjKCL._AC_SX569_.jpg
https://www.lazada.sg/products/pdp-i3570712634.html,lazada,Canon,lazada_Canon_041,Canon PIXMA G3770 Inkjet Printer | Lazada Singapore,https://img.lazcdn.com/g/p/6bd96e787d4637136c5870cac414e985.jpg_webp_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i3577334048.html,lazada,Canon,lazada_Canon_042,"43535345Canon PIXMA MG3670 Inkjet Printer, Print, Scan, Copy453534 | Lazada Singapore",https://img.lazcdn.com/g/p/a0b76d7a8ddbc1858abac537ebb5f94c.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i2095255452.html,lazada,Canon,lazada_Canon_043,[FAST SHIP] Canon PIXMA MG3670 | Wireless | Auto Duplex | All-In-One Photo Printer (White/ Red/ Black) | Lazada Singapore,https://img.lazcdn.com/g/p/9205e7d87d131996193f44ff99ca162c.png_720x720q80.png_.webp,,,
https://www.lazada.sg/products/pdp-i588286922.html,lazada,Canon,lazada_Canon_044,(ALLSTARS : We are Back Promo) Canon PIXMA MG2570S All-in-one Color inkjet printer / Print / Scan / Copy / USB Connection only (Warranty 2years Carry in to Canon Singapore) | Lazada Singapore,https://img.lazcdn.com/g/p/58eab5cab00a6334c612a5205751539f.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i3158613004.html,lazada,Canon,lazada_Canon_045,Canon SELPHY CP1500 Wireless Compact Photo Printer | Lazada Singapore,https://img.lazcdn.com/g/p/438d5da3cb30ae5ba2eae85db18da9cd.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i2658714060.html,lazada,Canon,lazada_Canon_046,Canon Pixma MG3670 AIO Printer | Lazada Singapore,https://img.lazcdn.com/g/p/e4d3c614f60a2b1dbe2cfe5da99c8c1e.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i1238200036.html,lazada,Canon,lazada_Canon_047,Canon MG3070S Inkjet Printer | Lazada Singapore,https://img.lazcdn.com/g/p/08a5cbb332b962a0575ca9c81b1130c2.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i604024841.html,lazada,Canon,lazada_Canon_048,(ALLSTARS : We are Back / Must Buy Promo) Canon MG3070S All-in-one Color Wireless Inkjet Printer / Print / Scan / Copy (Warranty 2years Carry In to Canon SG) | Lazada Singapore,https://img.lazcdn.com/g/p/8dfbca65fbf4c2ec7b475a0828904728.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i3548328815.html,lazada,Canon,lazada_Canon_049,CANON PIXMA TS5570 Printer | Lazada Singapore,https://img.lazcdn.com/g/p/b1dde93f85bd97ea8b936eb29c91565e.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i310580524.html,lazada,Canon,lazada_Canon_050,Canon PIXMA MG3070S Basic All-In-One Printer MG3070 s MG 3070s 3070 [Free redeemable gift from Canon ~ while stock last] | Lazada Singapore,https://img.lazcdn.com/g/p/cd5ec0e16e3c0db063d87de1473440a1.jpg_720x720q80.jpg_.webp,,,
https://www.ebay.com/itm/256860265507,ebay,Canon,ebay_Canon_051,Canon & Epson WIC Reset Key & Utility waste ink pad counter Reset inkjet Printer | eBay,https://i.ebayimg.com/images/g/ynwAAOSwOrxlTb4u/s-l400.jpg,https://i.ebayimg.com/images/g/ynwAAOSwOrxlTb4u/s-l500.webp,https://i.ebayimg.com/thumbs/images/g/QbMAAeSwSlpn8-DK/s-l96.jpg,https://i.ebayimg.com/thumbs/images/g/XOwAAeSwj1JpHYWb/s-l96.jpg
https://www.ebay.com/itm/116868747549,ebay,Canon,ebay_Canon_052,Canon PIXMA MG2525 All-In-One Inkjet Printer TESTED With USB CABLE.  | eBay,https://i.ebayimg.com/images/g/cJgAAeSwo1dpD3tE/s-l400.jpg,https://i.ebayimg.com/images/g/cJgAAeSwo1dpD3tE/s-l1600.webp,https://i.ebayimg.com/images/g/3QsAAOSwkf9iM-eJ/s-l200.jpg,https://i.ebayimg.com/images/g/tZIAAOSwh39nCAAO/s-l100.jpg
https://www.ebay.com/itm/267474827759,ebay,Canon,ebay_Canon_053,Canon SELPHY CP1500 WiFi  Compact Photo Printer White -  Brand New | eBay,https://i.ebayimg.com/images/g/cE4AAeSwWYVpGSH8/s-l400.jpg,https://i.ebayimg.com/images/g/cE4AAeSwWYVpGSH8/s-l1600.webp,https://i.ebayimg.com/images/g/1tIAAOSweM5kSqsu/s-l200.jpg,https://i.ebayimg.com/images/g/aTsAAOSwsz5kwL3Y/s-l100.jpg
https://www.ebay.com/itm/257185160029,ebay,Canon,ebay_Canon_054,REPO! CANON IMAGEPRESS C910 PRODUCTION COPIER PRINTER SCANNER LOW METER. | eBay,https://i.ebayimg.com/images/g/Y0EAAeSwy2ZpBN4d/s-l400.jpg,https://i.ebayimg.com/images/g/Y0EAAeSwy2ZpBN4d/s-l1600.webp,https://i.ebayimg.com/images/g/og4AAeSwKNRpDUo-/s-l200.jpg,https://i.ebayimg.com/images/g/jDMAAOSwasBoIo-z/s-l100.jpg
https://www.ebay.com/itm/326841744317,ebay,Canon,ebay_Canon_055,Canon PIXMA TS6420a Wireless Inkjet All-In-One Color Printer Black 13803348088| eBay,https://i.ebayimg.com/images/g/aPMAAeSw9fNpA4vy/s-l400.jpg,https://i.ebayimg.com/images/g/aPMAAeSw9fNpA4vy/s-l1600.webp,https://i.ebayimg.com/images/g/1tIAAOSweM5kSqsu/s-l200.jpg,https://i.ebayimg.com/images/g/aTsAAOSwsz5kwL3Y/s-l100.jpg
https://www.ebay.com/itm/157488130933,ebay,Canon,ebay_Canon_056,Canon Selphy CP1300 | eBay,https://i.ebayimg.com/images/g/qNMAAeSw1SxpIM6s/s-l400.jpg,https://i.ebayimg.com/images/g/qNMAAeSw1SxpIM6s/s-l1600.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/8t4AAOSwy~dm6uvy/s-l100.jpg
https://www.ebay.com/itm/163955007708,ebay,Canon,ebay_Canon_057,New Canon 3722 (3522) Wireless Printer-Copy-Scan-Photo-Homework-Office work | eBay,https://i.ebayimg.com/images/g/eZUAAOSwXE9mfffc/s-l400.jpg,https://i.ebayimg.com/images/g/eZUAAOSwXE9mfffc/s-l1600.webp,https://i.ebayimg.com/images/g/6qYAAOSw70lk4siz/s-l200.jpg,https://i.ebayimg.com/images/g/GSUAAOSwyhti8g9X/s-l100.jpg
https://www.ebay.com/itm/236466944877,ebay,Canon,ebay_Canon_058,Canon SELPHY CP1500 Compact Photo Printer Pink Wireless Wi-Fi New in Box Japan | eBay,https://i.ebayimg.com/images/g/JdIAAeSwlphpGcGe/s-l400.jpg,https://i.ebayimg.com/images/g/JdIAAeSwlphpGcGe/s-l960.webp,https://i.ebayimg.com/images/g/brgAAOSwo5Rj4tX0/s-l200.jpg,https://i.ebayimg.com/images/g/dWYAAOSwR8lm20bJ/s-l100.jpg
https://ebay.com/itm/123456,ebay,Canon,ebay_Canon_059,We looked everywhere.,http://i.ebayimg.com/00/s/MTUwMFgxMjAw/z/8ScAAOSw-ANlzRIW/$_1.PNG?set_id=2,,,
https://www.ebay.com/itm/162972555524,ebay,Canon,ebay_Canon_060,NEW Canon Pixma MG3620 (3520) All In One Printer-Wireless-Scan Copy-Photo Print | eBay,https://i.ebayimg.com/images/g/QhAAAOSwKdRh6itT/s-l400.jpg,https://i.ebayimg.com/images/g/QhAAAOSwKdRh6itT/s-l1600.webp,https://i.ebayimg.com/images/g/6qYAAOSw70lk4siz/s-l200.jpg,https://i.ebayimg.com/images/g/zt8AAOSwcARi~zYm/s-l100.jpg
https://www.amazon.sg/Epson-EcoTank-L6270-All-One/dp/B09T3QCLQG/ref=sr_1_13,amazon,Epson,amazon_Epson_061,"Epson EcoTank L6270 - A4 Wi-Fi Duplex All-in-One Ink Tank Printer with ADF. Print, scan and copy, auto-duplex printing, Wi-Fi & Wi-Fi Direct, Apple Airprint™ and Mopria™ Service, black color",https://m.media-amazon.com/images/I/61RtXWXda1L._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61RtXWXda1L._AC_SX679_.jpg,https://m.media-amazon.com/images/I/61RtXWXda1L._AC_SX450_.jpg,https://m.media-amazon.com/images/I/61RtXWXda1L._AC_SX466_.jpg
https://www.amazon.sg/Epson-EcoTank-L4260-All-One/dp/B09T3Q76YZ/ref=sr_1_8,amazon,Epson,amazon_Epson_062,"Epson EcoTank L4260 - A4 Wi-Fi Duplex All-in-One Ink Tank Printer. Print, scan and copy, auto-duplex printing, Wi-Fi & Wi-Fi Direct, Apple Airprint™ and Mopria™ Service, black color",https://m.media-amazon.com/images/I/61dofhsmLSL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61dofhsmLSL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/61dofhsmLSL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61dofhsmLSL._AC_SX569_.jpg
https://www.amazon.sg/Epson-EcoTank-L3250-All-One/dp/B09T3Q54YH/ref=sr_1_5,amazon,Epson,amazon_Epson_063,"Epson EcoTank L3250 - A4 All-in-One Ink Tank Printer. Print, scan and copy, Wi-Fi & Wi-Fi Direct, black color",https://m.media-amazon.com/images/I/61hbo27GjnL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61hbo27GjnL._AC_SX466_.jpg,https://m.media-amazon.com/images/I/61hbo27GjnL._AC_SX569_.jpg,https://m.media-amazon.com/images/I/61hbo27GjnL._AC_SX450_.jpg
https://www.amazon.sg/Epson-C11CK59507-EPSON-ECOTANK-L3556/dp/B0D3GVLP53/ref=sr_1_10,amazon,Epson,amazon_Epson_064,EPSON ECOTANK L3556 (WHITE),https://m.media-amazon.com/images/I/31aDX+TxKIL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/31aDX+TxKIL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/31aDX+TxKIL._AC_SX466_.jpg,https://m.media-amazon.com/images/I/31aDX+TxKIL._AC_SX355_.jpg
https://www.amazon.sg/Epson-EcoTank-L1250-Printer-Direct/dp/B0B4PF7P69/ref=sr_1_14,amazon,Epson,amazon_Epson_065,"Epson EcoTank L1250 - A4 Wi-Fi Ink Tank Printer, Wi-Fi & Wi-Fi Direct, black color",https://m.media-amazon.com/images/I/61oGMICoNHL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61oGMICoNHL._AC_SX569_.jpg,https://m.media-amazon.com/images/I/61oGMICoNHL._AC_SX355_.jpg,https://m.media-amazon.com/images/I/61oGMICoNHL._AC_SX522_.jpg
https://www.amazon.sg/Epson-C11CK37501-EPSON-EcoTank-L8050/dp/B0CFXVFNV4/ref=sr_1_11,amazon,Epson,amazon_Epson_066,EPSON EcoTank L8050,https://m.media-amazon.com/images/I/41CjdyMN7SL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/41CjdyMN7SL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/41CjdyMN7SL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/41CjdyMN7SL._AC_SX569_.jpg
https://www.amazon.sg/Epson-EcoTank-L5296-All-One/dp/B09XBJVMCG/ref=sr_1_9,amazon,Epson,amazon_Epson_067,"Epson EcoTank L5296 - A4 Wi-Fi All-in-One Ink Tank Printer with ADF. Print, scan, copy and fax, Wi-Fi & Wi-Fi Direct, Apple Airprint™ and Mopria™ Service, white color",https://m.media-amazon.com/images/I/61ypw5mCIJL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/61ypw5mCIJL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/61ypw5mCIJL._AC_SX522_.jpg,https://m.media-amazon.com/images/I/61ypw5mCIJL._AC_SX679_.jpg
https://www.amazon.sg/Epson-EcoTank-L3210-All-One/dp/B0B4Q5S8VG/ref=sr_1_7,amazon,Epson,amazon_Epson_068,"Epson EcoTank L3210 - A4 All-in-One Ink Tank Printer. Print, scan and copy, black color",https://m.media-amazon.com/images/I/614h99Xx0zL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/614h99Xx0zL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/614h99Xx0zL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/614h99Xx0zL._AC_SX569_.jpg
https://www.amazon.sg/Epson-C11CK59501-EPSON-ECOTANK-L3550/dp/B0CFXVKDKX/ref=sr_1_12,amazon,Epson,amazon_Epson_069,EPSON ECOTANK L3550,https://m.media-amazon.com/images/I/51tF8r6EAWL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/51tF8r6EAWL._AC_SX450_.jpg,https://m.media-amazon.com/images/I/51tF8r6EAWL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/51tF8r6EAWL._AC_SX355_.jpg
https://www.amazon.sg/Epson-EcoTank-L3256-All-One/dp/B09XBKZRCH/ref=sr_1_6,amazon,Epson,amazon_Epson_070,"Epson EcoTank L3256 - A4 All-in-One Ink Tank Printer. Print, scan and copy, Wi-Fi & Wi-Fi Direct, white color",https://m.media-amazon.com/images/I/81Vso7r3OiL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/81Vso7r3OiL._AC_SX425_.jpg,https://m.media-amazon.com/images/I/81Vso7r3OiL._AC_SX355_.jpg,https://m.media-amazon.com/images/I/81Vso7r3OiL._AC_SX522_.jpg
https://www.lazada.sg/products/pdp-i3209211014.html,lazada,Epson,lazada_Epson_071,[SG Seller] (Refurbished/ Used Printer) Epson Expression Home XP-2101 Inkjet All-in-One Printer | Lazada Singapore,https://img.lazcdn.com/g/p/381c1b0fe0572b4caf0342046f9fa112.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i3576382704.html,lazada,Epson,lazada_Epson_072,Epson Color Inkjet Printer Copy Scan Fax Wireless All-in-One Home Office A4 Double-Sided Continuous Ink Supply System | Lazada Singapore,https://img.lazcdn.com/g/p/80ba06f4b21b33836f6bfcad83c37559.jpg_webp_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i1953461634.html,lazada,Epson,lazada_Epson_073,Epson EcoTank L3250 A4 Wi-Fi All-in-One Ink Tank Printer | Lazada Singapore,https://img.lazcdn.com/g/ff/kf/S8cc08caaa8a943d3a217a51c19cf26a8W.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i1952921979.html,lazada,Epson,lazada_Epson_074,Epson EcoTank L1256 A4 Wi-Fi Ink Tank Printer (Online Exclusive) | Lazada Singapore,https://img.lazcdn.com/g/ff/kf/S52618dbce5e34e6e81813af5dcb27453a.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i367544342.html,lazada,Epson,lazada_Epson_075,(Original) Epson EcoTank L8050 8050 Ink Tank Printer 2 years Manufacturer Warranty | Lazada Singapore,https://img.lazcdn.com/g/p/0ebf8ac49abff7e8426c36d8f2d0c83c.png_720x720q80.png_.webp,,,
https://www.lazada.sg/products/pdp-i1555038041.html,lazada,Epson,lazada_Epson_076,(Original) Epson EcoTank Monochrome M1120 1120 Wi-Fi Ink Tank Wireless Printer 4 Years Manufacturer Warranty | Lazada Singapore,https://img.lazcdn.com/g/p/436190d79e5f08915d51582cf020fb09.png_720x720q80.png_.webp,,,
https://www.lazada.sg/products/pdp-i3190038009.html,lazada,Epson,lazada_Epson_077,EPSON A4 ECOTANK PRINTER L3250 | WIFI | PRINT | SCAN | COPY | INKTANK PRINTER | Lazada Singapore,https://img.lazcdn.com/g/p/0468f6ff4f8d502831090242b01b8e27.png_720x720q80.png_.webp,,,
https://www.lazada.sg/products/pdp-i3453171018.html,lazada,Epson,lazada_Epson_078,Epson EcoTank L4366 A4 Wi-Fi Duplex All-in-One Ink Tank Printer (Online Exclusive) | Lazada Singapore,https://img.lazcdn.com/g/ff/kf/Sc04e8767c0fc4ff5aaa57e6319970ab9b.png_720x720q80.png_.webp,,,
https://www.lazada.sg/products/pdp-i1953813136.html,lazada,Epson,lazada_Epson_079,Epson EcoTank L3256 A4 Wi-Fi All-in-One Ink Tank Printer (Online Exclusive) | Lazada Singapore,https://img.lazcdn.com/g/p/5431e0b9002435a8952ea13b7a68de6b.jpg_720x720q80.jpg_.webp,,,
https://www.lazada.sg/products/pdp-i3499027112.html,lazada,Epson,lazada_Epson_080,EPSON A4 ECOTANK PRINTER L4360 | WIFI | PRINT | SCAN | COPY | DUPLEX PRINT | INKTANK PRINTER | Lazada Singapore,https://img.lazcdn.com/g/p/52b9d3fc0c768a4d971da6e92ee729fc.png_720x720q80.png_.webp,,,
